timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1591278078490,384,Login as student,200,,Thread Group 1-7,text,true,,1456,155,135,135,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,384,0,162
1591278078488,554,Login as student,200,,Thread Group 1-6,text,true,,1456,155,191,191,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,553,0,189
1591278078478,628,Login as student,200,,Thread Group 1-3,text,true,,1456,155,212,212,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,628,0,214
1591278078485,621,Login as student,200,,Thread Group 1-5,text,true,,1456,155,212,212,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,621,0,207
1591278078496,610,Login as student,200,,Thread Group 1-9,text,true,,1460,155,212,212,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,610,0,199
1591278078498,609,Login as student,200,,Thread Group 1-10,text,true,,1456,155,212,212,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,609,0,231
1591278078481,640,Login as student,200,,Thread Group 1-4,text,true,,1460,155,217,217,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,640,0,211
1591278078475,655,Login as student,200,,Thread Group 1-2,text,true,,1456,155,220,220,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,655,0,217
1591278078494,660,Login as student,200,,Thread Group 1-8,text,true,,1458,155,228,228,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,660,0,235
1591278078509,715,Login as student,200,,Thread Group 1-13,text,true,,1456,155,252,252,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,715,0,281
1591278078505,829,Login as student,200,,Thread Group 1-12,text,true,,1456,155,287,287,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,829,0,420
1591278078520,840,Login as student,200,,Thread Group 1-17,text,true,,1456,155,297,297,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,840,0,421
1591278078817,554,Get quizzes available,200,,Thread Group 1-1,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,553,0,0
1591278078875,515,Get quizzes available,200,,Thread Group 1-7,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,515,0,0
1591278078524,898,Login as student,200,,Thread Group 1-18,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,898,0,483
1591278078554,984,Login as student,200,,Thread Group 1-23,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,984,0,560
1591278079042,496,Get quizzes available,200,,Thread Group 1-6,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,496,0,0
1591278079122,482,Get quizzes available,200,,Thread Group 1-4,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,482,0,0
1591278079155,465,Get quizzes available,200,,Thread Group 1-8,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,465,0,0
1591278079225,490,Get quizzes available,200,,Thread Group 1-13,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,490,0,0
1591278078502,1435,Login as student,200,,Thread Group 1-11,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1435,0,297
1591278078517,1493,Login as student,200,,Thread Group 1-16,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1493,0,340
1591278079422,601,Get quizzes available,200,,Thread Group 1-18,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,601,0,0
1591278078576,1460,Login as student,200,,Thread Group 1-35,text,true,,1458,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1460,0,919
1591278079107,934,Get quizzes available,200,,Thread Group 1-9,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,934,0,0
1591278078640,1479,Login as student,200,,Thread Group 1-57,text,true,,1458,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1479,0,911
1591278078532,1606,Login as student,200,,Thread Group 1-21,text,true,,1458,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1606,0,507
1591278078567,1589,Login as student,200,,Thread Group 1-29,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1589,0,994
1591278079108,1122,Get quizzes available,200,,Thread Group 1-10,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1122,0,0
1591278078554,1686,Login as student,200,,Thread Group 1-22,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1686,0,551
1591278079539,723,Get quizzes available,200,,Thread Group 1-23,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,723,0,0
1591278078554,1745,Login as student,200,,Thread Group 1-26,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1745,0,522
1591278078567,1751,Login as student,200,,Thread Group 1-31,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1751,0,1075
1591278078567,1791,Login as student,200,,Thread Group 1-28,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1791,0,648
1591278078514,1844,Login as student,200,,Thread Group 1-15,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1844,0,386
1591278078620,1824,Login as student,200,,Thread Group 1-50,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1824,0,1353
1591278078529,1949,Login as student,200,,Thread Group 1-20,text,true,,1454,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1949,0,546
1591278078754,1738,Login as student,200,,Thread Group 1-95,text,true,,1460,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1737,0,1091
1591278079539,970,Start quiz,200,,Thread Group 1-6,text,true,,1337,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,970,0,0
1591278079334,1244,Get quizzes available,200,,Thread Group 1-12,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1244,0,0
1591278078951,1662,Login as student,200,,Thread Group 1-161,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1662,0,1160
1591278079620,1009,Start quiz,200,,Thread Group 1-8,text,true,,1346,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,1009,0,0
1591278078598,2049,Login as student,200,,Thread Group 1-42,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2049,0,772
1591278079604,1124,Start quiz,200,,Thread Group 1-4,text,true,,1342,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,1124,0,0
1591278079371,1368,Start quiz,200,,Thread Group 1-1,text,true,,1344,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,1368,0,0
1591278078956,1851,Login as student,200,,Thread Group 1-162,text,true,,1460,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1851,0,1159
1591278078511,2310,Login as student,200,,Thread Group 1-14,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2310,0,346
1591278078570,2265,Login as student,200,,Thread Group 1-30,text,true,,1458,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2265,0,1044
1591278078589,2287,Login as student,200,,Thread Group 1-40,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2287,0,1546
1591278080242,663,Get quizzes available,200,,Thread Group 1-22,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,662,0,0
1591278078526,2380,Login as student,200,,Thread Group 1-19,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2379,0,466
1591278078634,2296,Login as student,200,,Thread Group 1-55,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2296,0,917
1591278078949,2024,Login as student,200,,Thread Group 1-159,text,true,,1458,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2024,0,1159
1591278078582,2396,Login as student,200,,Thread Group 1-37,text,true,,1458,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2396,0,1512
1591278078676,2319,Login as student,200,,Thread Group 1-69,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2319,0,1441
1591278078575,2433,Login as student,200,,Thread Group 1-25,text,true,,1456,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2433,0,1690
1591278079715,1297,Start quiz,200,,Thread Group 1-13,text,true,,1341,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,1297,0,0
1591278079146,1917,Login as student,200,,Thread Group 1-226,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1917,0,1162
1591278080037,1038,Get quizzes available,200,,Thread Group 1-35,text,true,,950,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1038,0,0
1591278078736,2348,Login as student,200,,Thread Group 1-89,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2348,0,1548
1591278080023,1067,Start quiz,200,,Thread Group 1-18,text,true,,1341,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,1067,0,0
1591278078721,2381,Login as student,200,,Thread Group 1-81,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2381,0,1774
1591278078877,2235,Login as student,200,,Thread Group 1-136,text,true,,1455,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2235,0,1647
1591278079066,2057,Login as student,200,,Thread Group 1-199,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2057,0,1212
1591278080011,1143,Get quizzes available,200,,Thread Group 1-16,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1143,0,0
1591278079149,2015,Login as student,200,,Thread Group 1-227,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2015,0,1180
1591278079272,2000,Login as student,200,,Thread Group 1-268,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2000,0,1197
1591278079390,1890,Start quiz,200,,Thread Group 1-7,text,true,,1341,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,1890,0,0
1591278078577,2737,Login as student,200,,Thread Group 1-36,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2737,0,1957
1591278079350,1997,Login as student,200,,Thread Group 1-294,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,1997,0,1261
1591278078599,2772,Login as student,200,,Thread Group 1-43,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2772,0,2056
1591278078724,2658,Login as student,200,,Thread Group 1-85,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2658,0,1901
1591278080493,916,Get quizzes available,200,,Thread Group 1-95,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,916,0,0
1591278080139,1335,Get quizzes available,200,,Thread Group 1-21,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1335,0,0
1591278078593,2945,Login as student,200,,Thread Group 1-41,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2944,0,1074
1591278079938,1640,Get quizzes available,200,,Thread Group 1-11,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1640,0,0
1591278078605,2996,Login as student,200,,Thread Group 1-45,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2996,0,1187
1591278080262,1391,Start quiz,200,,Thread Group 1-23,text,true,,1344,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,1391,0,0
1591278078690,2984,Login as student,200,,Thread Group 1-74,text,true,,1461,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2984,0,2186
1591278080359,1316,Get quizzes available,200,,Thread Group 1-15,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1316,0,0
1591278078566,3110,Login as student,200,,Thread Group 1-24,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3110,0,1768
1591278080157,1533,Get quizzes available,200,,Thread Group 1-29,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1533,0,0
1591278078751,2978,Login as student,200,,Thread Group 1-94,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2978,0,1051
1591278078567,3163,Login as student,200,,Thread Group 1-32,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3163,0,1225
1591278078645,3114,Login as student,200,,Thread Group 1-59,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3114,0,2055
1591278078628,3140,Login as student,200,,Thread Group 1-53,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3140,0,1716
1591278078779,3012,Login as student,200,,Thread Group 1-103,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3012,0,2144
1591278078586,3230,Login as student,200,,Thread Group 1-39,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3230,0,1166
1591278078613,3208,Login as student,200,,Thread Group 1-48,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3208,0,2351
1591278078785,3040,Login as student,200,,Thread Group 1-105,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3040,0,2206
1591278078616,3225,Login as student,200,,Thread Group 1-49,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3225,0,2381
1591278080230,1614,Start quiz,200,,Thread Group 1-10,text,true,,1350,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,1614,0,0
1591278078697,3169,Login as student,200,,Thread Group 1-76,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3169,0,2298
1591278078607,3266,Login as student,200,,Thread Group 1-46,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3266,0,1806
1591278078768,3138,Login as student,200,,Thread Group 1-100,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3138,0,2239
1591278078571,3351,Login as student,200,,Thread Group 1-34,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3351,0,2475
1591278080359,1609,Get quizzes available,200,,Thread Group 1-28,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1609,0,0
1591278078642,3359,Login as student,200,,Thread Group 1-58,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3359,0,2421
1591278078664,3341,Login as student,200,,Thread Group 1-65,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3341,0,2376
1591278079107,2929,Get quizzes available,200,,Thread Group 1-5,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,2929,0,0
1591278080479,1562,Get quizzes available,200,,Thread Group 1-20,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1562,0,0
1591278078745,3311,Login as student,200,,Thread Group 1-92,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3311,0,2445
1591278080446,1653,Get quizzes available,200,,Thread Group 1-50,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1653,0,0
1591278079108,3015,Get quizzes available,200,,Thread Group 1-3,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,3015,0,0
1591278078571,3563,Login as student,200,,Thread Group 1-33,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3562,0,2271
1591278078730,3404,Login as student,200,,Thread Group 1-84,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3403,0,2504
1591278078981,3162,Login as student,200,,Thread Group 1-171,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3162,0,2259
1591278078891,3296,Login as student,200,,Thread Group 1-141,text,true,,1455,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3296,0,2427
1591278079032,3161,Login as student,200,,Thread Group 1-188,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3161,0,2239
1591278079012,3194,Login as student,200,,Thread Group 1-181,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3194,0,2261
1591278080299,1921,Get quizzes available,200,,Thread Group 1-26,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1921,0,0
1591278078709,3520,Login as student,200,,Thread Group 1-80,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3520,0,2615
1591278080808,1459,Get quizzes available,200,,Thread Group 1-162,text,true,,951,812,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/executions/11/quizzes/available,1459,0,0
1591278078730,3537,Login as student,200,,Thread Group 1-87,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3537,0,2522
1591278079315,2962,Login as student,200,,Thread Group 1-282,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,2961,0,2542
1591278079153,3150,Login as student,200,,Thread Group 1-228,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3150,0,2237
1591278079138,3168,Login as student,200,,Thread Group 1-221,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3168,0,2218
1591278078898,3416,Login as student,200,,Thread Group 1-143,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3416,0,2467
1591278079275,3045,Login as student,200,,Thread Group 1-269,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3045,0,2082
1591278079291,3061,Login as student,200,,Thread Group 1-274,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3061,0,2107
1591278078820,3568,Login as student,200,,Thread Group 1-117,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3568,0,3143
1591278078694,3712,Login as student,200,,Thread Group 1-75,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3712,0,2756
1591278079281,3125,Login as student,200,,Thread Group 1-271,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3125,0,2175
1591278079036,3370,Login as student,200,,Thread Group 1-189,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3370,0,2442
1591278079357,3050,Login as student,200,,Thread Group 1-296,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3050,0,2093
1591278078583,3831,Login as student,200,,Thread Group 1-38,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3830,0,2866
1591278078748,3688,Login as student,200,,Thread Group 1-93,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3688,0,2711
1591278078854,3603,Login as student,200,,Thread Group 1-128,text,true,,1461,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3603,0,2638
1591278079095,3385,Login as student,200,,Thread Group 1-209,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3385,0,2407
1591278079345,3182,Login as student,200,,Thread Group 1-292,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3181,0,2147
1591278078928,3607,Login as student,200,,Thread Group 1-153,text,true,,1461,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3607,0,1639
1591278079063,3488,Login as student,200,,Thread Group 1-198,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3487,0,2495
1591278078673,3905,Login as student,200,,Thread Group 1-68,text,true,,1453,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3905,0,2829
1591278079046,3557,Login as student,200,,Thread Group 1-192,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3557,0,1186
1591278078760,3843,Login as student,200,,Thread Group 1-97,text,true,,1459,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3843,0,2807
1591278080041,2569,Start quiz,200,,Thread Group 1-9,text,true,,1331,799,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/quizzes/8841/start,2569,0,0
1591278078604,4013,Login as student,200,,Thread Group 1-44,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,4013,0,1629
1591278078958,3689,Login as student,200,,Thread Group 1-163,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3689,0,1714
1591278078832,3818,Login as student,200,,Thread Group 1-121,text,true,,1457,155,300,300,https://quizzes-tutor.tecnico.ulisboa.pt/api/auth/demo/student,3818,0,3361
